Timestamp,Control Module Voltage,Engine RPM,Battery Voltage,Coolant Temperature,Speed,MAF Sensor,O2 Sensor
2024-11-28 11:46:35,,0.0 revolutions_per_minute,11.7 volt,58 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:46:37,,0.0 revolutions_per_minute,11.7 volt,58 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:46:40,,0.0 revolutions_per_minute,11.7 volt,58 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:46:42,,0.0 revolutions_per_minute,11.7 volt,58 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:46:44,,0.0 revolutions_per_minute,11.7 volt,58 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:46:46,,0.0 revolutions_per_minute,11.7 volt,58 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:46:49,,0.0 revolutions_per_minute,11.7 volt,58 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:46:51,,0.0 revolutions_per_minute,11.7 volt,58 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:46:53,,0.0 revolutions_per_minute,11.7 volt,58 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:46:55,,0.0 revolutions_per_minute,11.7 volt,58 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:46:57,,0.0 revolutions_per_minute,11.7 volt,58 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:47:00,,0.0 revolutions_per_minute,11.7 volt,58 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:47:02,,0.0 revolutions_per_minute,11.6 volt,58 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:47:04,,0.0 revolutions_per_minute,11.7 volt,58 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:47:06,,0.0 revolutions_per_minute,11.7 volt,58 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:47:08,,0.0 revolutions_per_minute,11.7 volt,58 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:47:11,,0.0 revolutions_per_minute,11.7 volt,58 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:47:13,,0.0 revolutions_per_minute,11.7 volt,58 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:47:15,,0.0 revolutions_per_minute,11.7 volt,58 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:47:17,,0.0 revolutions_per_minute,11.7 volt,58 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:47:19,,0.0 revolutions_per_minute,11.7 volt,58 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:47:22,,0.0 revolutions_per_minute,11.7 volt,58 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:47:24,,0.0 revolutions_per_minute,11.7 volt,58 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:47:26,,0.0 revolutions_per_minute,11.7 volt,58 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:47:28,,0.0 revolutions_per_minute,11.7 volt,58 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:47:30,,0.0 revolutions_per_minute,11.7 volt,58 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:47:33,,0.0 revolutions_per_minute,11.7 volt,58 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:47:35,,0.0 revolutions_per_minute,11.7 volt,58 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:47:37,,0.0 revolutions_per_minute,11.7 volt,58 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:47:39,,0.0 revolutions_per_minute,11.7 volt,58 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:47:41,,0.0 revolutions_per_minute,11.7 volt,58 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:47:44,,0.0 revolutions_per_minute,11.7 volt,58 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:47:46,,0.0 revolutions_per_minute,11.7 volt,58 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:47:48,,0.0 revolutions_per_minute,11.7 volt,58 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:47:50,,0.0 revolutions_per_minute,11.7 volt,58 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:47:53,,0.0 revolutions_per_minute,11.7 volt,58 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:47:55,,0.0 revolutions_per_minute,11.7 volt,58 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:47:57,,0.0 revolutions_per_minute,11.7 volt,58 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:47:59,,0.0 revolutions_per_minute,11.7 volt,58 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:48:01,,0.0 revolutions_per_minute,11.7 volt,58 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:48:04,,0.0 revolutions_per_minute,11.7 volt,58 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:48:06,,0.0 revolutions_per_minute,11.7 volt,58 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:48:08,,0.0 revolutions_per_minute,11.7 volt,58 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:48:10,,0.0 revolutions_per_minute,11.7 volt,58 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:48:13,,0.0 revolutions_per_minute,11.7 volt,58 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:48:15,,0.0 revolutions_per_minute,11.7 volt,58 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:48:17,,0.0 revolutions_per_minute,11.7 volt,58 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:48:19,,0.0 revolutions_per_minute,11.7 volt,58 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:48:21,,0.0 revolutions_per_minute,11.7 volt,58 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:48:24,,0.0 revolutions_per_minute,11.7 volt,58 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:48:26,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:48:28,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:48:30,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:48:33,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:48:35,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:48:37,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:48:39,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:48:41,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:48:44,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:48:46,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:48:48,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:48:50,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:48:52,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:48:55,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:48:57,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:48:59,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:49:01,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:49:04,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:49:06,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:49:08,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:49:10,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:49:12,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:49:15,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:49:17,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:49:19,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:49:21,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:49:23,,0.0 revolutions_per_minute,11.6 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:49:26,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:49:28,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:49:30,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:49:32,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:49:34,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:49:37,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:49:39,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:49:41,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:49:43,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:49:46,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:49:48,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:49:50,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:49:52,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:49:55,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:49:57,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:49:59,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:50:01,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:50:03,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:50:06,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:50:08,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:50:10,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:50:12,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:50:15,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:50:17,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:50:19,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:50:21,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:50:23,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:50:26,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:50:28,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:50:30,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:50:32,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:50:34,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:50:37,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:50:39,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:50:41,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:50:43,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:50:45,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:50:48,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:50:50,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:50:52,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:50:54,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:50:57,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:50:59,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:51:01,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:51:03,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:51:05,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:51:08,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:51:10,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:51:12,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:51:14,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:51:16,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:51:19,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:51:21,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:51:23,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:51:25,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:51:27,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:51:30,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:51:32,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:51:34,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:51:36,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:51:38,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:51:41,,0.0 revolutions_per_minute,11.6 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:51:43,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:51:45,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:51:47,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:51:50,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:51:52,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:51:54,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:51:56,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:51:58,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:52:01,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:52:03,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:52:05,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:52:07,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:52:10,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:52:12,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:52:14,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:52:16,,0.0 revolutions_per_minute,11.7 volt,57 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:52:18,,0.0 revolutions_per_minute,11.7 volt,56 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:52:21,,0.0 revolutions_per_minute,11.7 volt,56 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:52:23,,0.0 revolutions_per_minute,11.7 volt,56 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:52:25,,0.0 revolutions_per_minute,11.7 volt,56 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:52:27,,0.0 revolutions_per_minute,11.7 volt,56 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:52:29,,0.0 revolutions_per_minute,11.7 volt,56 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:52:32,,0.0 revolutions_per_minute,11.7 volt,56 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:52:34,,0.0 revolutions_per_minute,11.7 volt,56 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:52:36,,0.0 revolutions_per_minute,11.7 volt,56 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:52:38,,0.0 revolutions_per_minute,11.7 volt,56 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:52:40,,0.0 revolutions_per_minute,11.7 volt,56 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:52:43,,0.0 revolutions_per_minute,11.7 volt,56 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:52:45,,0.0 revolutions_per_minute,11.7 volt,56 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:52:47,,0.0 revolutions_per_minute,11.7 volt,56 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:52:49,,0.0 revolutions_per_minute,11.7 volt,56 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:52:52,,0.0 revolutions_per_minute,11.7 volt,56 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:52:54,,0.0 revolutions_per_minute,11.7 volt,56 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:52:56,,0.0 revolutions_per_minute,11.7 volt,56 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:52:58,,0.0 revolutions_per_minute,11.7 volt,56 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:53:00,,0.0 revolutions_per_minute,11.7 volt,56 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:53:03,,0.0 revolutions_per_minute,11.7 volt,56 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:53:05,,0.0 revolutions_per_minute,11.7 volt,56 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:53:07,,0.0 revolutions_per_minute,11.7 volt,56 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:53:09,,0.0 revolutions_per_minute,11.7 volt,56 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:53:11,,0.0 revolutions_per_minute,11.7 volt,56 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:53:14,,0.0 revolutions_per_minute,11.7 volt,56 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:53:16,,0.0 revolutions_per_minute,11.7 volt,56 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:53:18,,0.0 revolutions_per_minute,11.7 volt,56 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:53:20,,0.0 revolutions_per_minute,11.7 volt,56 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:53:22,,0.0 revolutions_per_minute,11.6 volt,56 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:53:25,,0.0 revolutions_per_minute,11.7 volt,56 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:53:27,,0.0 revolutions_per_minute,11.6 volt,56 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:53:29,,0.0 revolutions_per_minute,11.7 volt,56 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:53:31,,0.0 revolutions_per_minute,11.4 volt,56 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
2024-11-28 11:53:33,,0.0 revolutions_per_minute,11.7 volt,56 degree_Celsius,0.0 kilometer_per_hour,N/A,0.455 volt
